,name,duration,parsed,error,text
322,Fountain of Youth,82.0948214099999,False,"No terminal matches 'Y' in the current parser context, at line 1 col 11

{2}, {T}: You gain 1 life.
          ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{2}, {T}: You gain 1 life."
323,The Hive,82.18660584000008,False,"No terminal matches 'C' in the current parser context, at line 1 col 11

{5}, {T}: Create a 1/1 colorless Insect artifact c
          ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{5}, {T}: Create a 1/1 colorless Insect artifact creature token with flying named Wasp. (It can not be blocked except by creatures with flying or reach.)"
324,Kraken's Eye,24.04816416499989,False,"No terminal matches ',' in the current parser context, at line 1 col 37

Whenever a player casts a blue spell, you may gain 1 life.
                                    ^
Expected one of: 
	* WORD
	* DASH
","Whenever a player casts a blue spell, you may gain 1 life."
325,Icy Manipulator,82.48943359000009,False,"No terminal matches 'T' in the current parser context, at line 1 col 11

{1}, {T}: Tap target artifact, creature, or land.
          ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{1}, {T}: Tap target artifact, creature, or land."
326,Leonin Scimitar,23.710655631999998,False,"No terminal matches '+' in the current parser context, at line 1 col 24

Equipped creature gets +1/+1.
                       ^
Expected one of: 
	* WORD
	* DASH
","Equipped creature gets +1/+1.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)"
327,Loxodon Warhammer,23.860657305999666,False,"No terminal matches '+' in the current parser context, at line 1 col 24

Equipped creature gets +3/+0 and has trample and lifelink.
                       ^
Expected one of: 
	* WORD
	* DASH
","Equipped creature gets +3/+0 and has trample and lifelink.
Equip {3}"
328,Jayemdae Tome,82.8575487810001,False,"No terminal matches 'D' in the current parser context, at line 1 col 11

{4}, {T}: Draw a card.
          ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{4}, {T}: Draw a card."
329,Ornithopter,21.924999430000298,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Flying
330,Scion of the Wild,376.0091704060003,True,,~'s power and toughness are each equal to the number of creatures you control.
331,Mind Stone,45.349332326999956,False,"No terminal matches 'A' in the current parser context, at line 1 col 6

{T}: Add {C}.
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{T}: Add {C}.
{1}, {T}, Sacrifice ~: Draw a card."
332,Pithing Needle,23.744756337000126,False,"No terminal matches '~' in the current parser context, at line 1 col 4

As ~ enters, choose a card name.
   ^
Expected one of: 
	* WORD
	* DASH
","As ~ enters, choose a card name.
Activated abilities of sources with the chosen name can not be activated unless they are mana abilities."
333,Platinum Angel,24.278049319000274,False,"No terminal matches '.' in the current parser context, at line 2 col 66

 and your opponents can not win the game.
                                        ^
Expected one of: 
	* WORD
	* DASH
","Flying
You can not lose the game and your opponents can not win the game."
334,Razormane Masticore,21.490522385000077,False,"No terminal matches '(' in the current parser context, at line 1 col 14

First strike (This creature deals combat damage befor
             ^
Expected one of: 
	* WORD
	* DASH
","First strike (This creature deals combat damage before creatures without first strike.)
At the beginning of your upkeep, sacrifice ~ unless you discard a card.
At the beginning of your draw step, you may have ~ deal 3 damage to target creature."
335,Millstone,82.40689181199969,False,"No terminal matches 'T' in the current parser context, at line 1 col 11

{2}, {T}: Target player mills two cards.
          ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{2}, {T}: Target player mills two cards."
336,Sculpting Steel,22.014371290000327,False,"No terminal matches '~' in the current parser context, at line 1 col 14

You may have ~ enter as a copy of any artifact on the
             ^
Expected one of: 
	* WORD
	* DASH
",You may have ~ enter as a copy of any artifact on the battlefield.
337,Phyrexian Vault,79.85174179900014,False,"No terminal matches 'S' in the current parser context, at line 1 col 11

{2}, {T}, Sacrifice a creature: Draw a card.
          ^
Expected one of: 
	* A
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FLIP
	* __ANON_14
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* DISCARD
	* ITSELF
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* LEARN
	* CONTROL
	* FREQUENCY
	* ACTIVATE
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* LSQB
	* CONVERT
	* UNTAP
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* ATTACHED
	* UNTAPSYMBOL
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* CONTROLLED
	* BLOCKED
	* ADAPT
	* EXERT
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* OTHER
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* DOUBLE
	* FORAGE
	* EACH
	* LESS
	* SAME
	* ADDITIONAL
	* THIS
	* CARDINAL
	* PAY
	* THE
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* COUNTER
	* SCRY
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{2}, {T}, Sacrifice a creature: Draw a card."
338,Spellbook,23.837485590000142,False,"No terminal matches '.' in the current parser context, at line 1 col 30

You have no maximum hand size.
                             ^
Expected one of: 
	* WORD
	* DASH
",You have no maximum hand size.
